%OpenBCI Raw EXG Data\n%Number of channels = 16\n%Sample Rate = 125.0 Hz\n%Board = LSL_Stream\nSample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1752,1.6360000371932983,23.219999313354492,15.989999771118164,34.9900016784668,5.507999897003174,13.149999618530273,42.63999938964844,94.0199966430664,10.84000015258789,29.389999389648438,-8.859000205993652,-27.100000381469727,-19.959999084472656,-25.84000015258789,-4.144000053405762,-29.8700008392334,0,0,0,0,0,0,0,0,0,0,0,0,0,21.334775,0,2025-05-31 12:10:20.588615,
1753,-11.8100004196167,9.371000289916992,10.899999618530273,42.79999923706055,20.139999389648438,6.999000072479248,35.720001220703125,92.76000213623047,11.729999542236328,7.425000190734863,-22.440000534057617,-27.25,-15.579999923706055,-13.9399995803833,-22.860000610351562,-33.970001220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,21.334775,0,2025-05-31 12:10:20.588615,
1754,10.710000038146973,17.190000534057617,44.5099983215332,65.37999725341797,29.84000015258789,35.68000030517578,62.099998474121094,107.80000305175781,14.65999984741211,49.54999923706055,-19.010000228881836,-16.0,-11.600000381469727,-9.560999870300293,-37.0,-35.720001220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,21.334775,0,2025-05-31 12:10:20.588615,
1755,41.369998931884766,37.189998626708984,68.68000030517578,75.02999877929688,34.720001220703125,57.630001068115234,80.5,112.5999984741211,39.849998474121094,33.36000061035156,-26.799999237060547,-23.09000015258789,-23.170000076293945,-27.540000915527344,-47.970001220703125,-52.720001220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,21.334775,0,2025-05-31 12:10:20.588615,
1756,24.979999542236328,21.459999084472656,57.86000061035156,65.29000091552734,22.68000030517578,39.91999816894531,61.2599983215332,98.0,23.079999923706055,-0.15049999952316284,-42.11000061035156,-33.02000045776367,-35.65999984741211,-46.150001525878906,-55.0,-70.23999786376953,0,0,0,0,0,0,0,0,0,0,0,0,0,21.334775,0,2025-05-31 12:10:20.588615,
1757,-1.562000036239624,-0.5733000040054321,42.099998474121094,57.04999923706055,12.710000038146973,24.889999389648438,48.09000015258789,92.29000091552734,-11.34000015258789,29.84000015258789,-43.7400016784668,-29.100000381469727,-32.54999923706055,-45.369998931884766,-58.88999938964844,-71.58999633789062,0,0,0,0,0,0,0,0,0,0,0,0,0,21.419492,0,2025-05-31 12:10:20.673332,T2
1758,-10.319999694824219,5.10099983215332,33.119998931884766,53.470001220703125,12.420000076293945,23.389999389648438,46.83000183105469,90.54000091552734,-7.791999816894531,41.529998779296875,-59.130001068115234,-38.7599983215332,-31.75,-34.810001373291016,-64.19999694824219,-62.95000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,21.419492,0,2025-05-31 12:10:20.673332,
1759,-20.280000686645508,0.7265999913215637,35.4900016784668,60.97999954223633,5.76800012588501,24.530000686645508,47.33000183105469,90.51000213623047,-19.399999618530273,6.056000232696533,-66.68000030517578,-45.25,-45.959999084472656,-42.779998779296875,-65.08999633789062,-57.91999816894531,0,0,0,0,0,0,0,0,0,0,0,0,0,21.419492,0,2025-05-31 12:10:20.673332,
1760,-11.8100004196167,-11.369999885559082,61.0099983215332,83.62000274658203,8.345000267028809,44.68000030517578,65.76000213623047,100.19999694824219,-19.700000762939453,-11.010000228881836,-26.25,-15.020000457763672,-49.630001068115234,-59.459999084472656,-45.70000076293945,-50.5099983215332,0,0,0,0,0,0,0,0,0,0,0,0,0,21.419492,0,2025-05-31 12:10:20.673332,
1761,14.829999923706055,-2.1050000190734863,81.70999908447266,83.04000091552734,34.290000915527344,53.849998474121094,70.68000030517578,96.7699966430664,40.790000915527344,-13.420000076293945,1.3029999732971191,3.4210000038146973,-42.09000015258789,-56.439998626708984,-17.100000381469727,-28.399999618530273,0,0,0,0,0,0,0,0,0,0,0,0,0,21.419492,0,2025-05-31 12:10:20.673332,
1762,16.739999771118164,-2.566999912261963,64.18000030517578,49.2400016784668,48.61000061035156,29.700000762939453,45.20000076293945,72.68000030517578,51.4900016784668,-33.0099983215332,-19.389999389648438,-22.600000381469727,-53.349998474121094,-50.40999984741211,-17.889999389648438,-19.920000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,21.467982,0,2025-05-31 12:10:20.721822,
1763,1.1180000305175781,-18.170000076293945,37.130001068115234,33.06999969482422,29.229999542236328,21.329999923706055,36.470001220703125,54.86000061035156,-10.539999961853027,-31.809999465942383,-32.34000015258789,-40.84000015258789,-66.16999816894531,-50.619998931884766,-46.27000045776367,-48.22999954223633,0,0,0,0,0,0,0,0,0,0,0,0,0,21.467982,0,2025-05-31 12:10:20.721822,
1764,-6.2170000076293945,-15.489999771118164,31.200000762939453,39.97999954223633,5.951000213623047,30.940000534057617,43.5099983215332,55.529998779296875,-34.9900016784668,9.001999855041504,-35.70000076293945,-37.36000061035156,-57.130001068115234,-38.939998626708984,-59.709999084472656,-69.94999694824219,0,0,0,0,0,0,0,0,0,0,0,0,0,21.467982,0,2025-05-31 12:10:20.721822,
1765,-16.219999313354492,-9.180999755859375,27.889999389648438,39.029998779296875,-0.0340999998152256,27.030000686645508,38.79999923706055,64.37000274658203,-29.020000457763672,26.25,-58.33000183105469,-45.869998931884766,-55.209999084472656,-37.040000915527344,-54.36000061035156,-60.7400016784668,0,0,0,0,0,0,0,0,0,0,0,0,0,21.467982,0,2025-05-31 12:10:20.721822,
1766,-27.219999313354492,-14.260000228881836,24.809999465942383,39.560001373291016,3.328000068664551,24.56999969482422,35.119998931884766,66.95999908447266,-23.190000534057617,3.0510001182556152,-76.05000305175781,-59.349998474121094,-70.43000030517578,-57.369998931884766,-60.47999954223633,-60.810001373291016,0,0,0,0,0,0,0,0,0,0,0,0,0,21.467982,0,2025-05-31 12:10:20.721822,
1767,-31.030000686645508,-19.34000015258789,26.200000762939453,31.110000610351562,3.2219998836517334,14.0,23.030000686645508,50.4900016784668,-9.267000198364258,-12.130000114440918,-77.62999725341797,-62.93000030517578,-75.04000091552734,-60.459999084472656,-78.2699966430664,-77.13999938964844,0,0,0,0,0,0,0,0,0,0,0,0,0,21.511798,0,2025-05-31 12:10:20.765638,
1768,-35.560001373291016,-27.920000076293945,12.949999809265137,4.794000148773193,-9.27299976348877,-5.061999797821045,5.063000202178955,29.450000762939453,-31.950000762939453,-11.479999542236328,-62.33000183105469,-53.66999816894531,-63.540000915527344,-43.130001068115234,-80.18000030517578,-73.68000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,21.511798,0,2025-05-31 12:10:20.765638,
1769,-27.219999313354492,-30.5,9.618000030517578,15.020000457763672,-14.600000381469727,9.87399959564209,19.68000030517578,35.25,-48.7400016784668,-3.3269999027252197,-30.219999313354492,-29.790000915527344,-50.25,-37.31999969482422,-55.93000030517578,-48.880001068115234,0,0,0,0,0,0,0,0,0,0,0,0,0,21.511798,0,2025-05-31 12:10:20.765638,
1770,-7.105999946594238,-19.90999984741211,37.27000045776367,48.29999923706055,2.0940001010894775,30.170000076293945,39.040000915527344,47.45000076293945,0.4968999922275543,10.199999809265137,-24.709999084472656,-17.540000915527344,-42.380001068115234,-38.849998474121094,-28.950000762939453,-26.829999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,21.511798,0,2025-05-31 12:10:20.765638,
1771,-7.75,-13.579999923706055,47.869998931884766,34.630001068115234,16.299999237060547,18.170000076293945,27.93000030517578,31.440000534057617,16.450000762939453,7.059000015258789,-40.18000030517578,-22.709999084472656,-37.400001525878906,-36.34000015258789,-20.610000610351562,-18.200000762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,21.511798,0,2025-05-31 12:10:20.765638,
1772,-18.049999237060547,-7.03000020980835,28.790000915527344,5.120999813079834,22.229999542236328,11.359999656677246,21.030000686645508,17.8799991607666,-12.729999542236328,-12.430000305175781,-19.489999771118164,-15.09000015258789,-27.700000762939453,-32.31999969482422,-16.889999389648438,-21.739999771118164,0,0,0,0,0,0,0,0,0,0,0,0,0,21.564296,0,2025-05-31 12:10:20.818136,
1773,-7.76800012588501,4.580999851226807,19.889999389648438,3.5169999599456787,27.5,20.520000457763672,28.649999618530273,29.889999389648438,17.639999389648438,-23.450000762939453,14.710000038146973,4.539999961853027,-10.5,-19.170000076293945,1.652999997138977,-26.040000915527344,0,0,0,0,0,0,0,0,0,0,0,0,0,21.564296,0,2025-05-31 12:10:20.818136,
1774,17.6200008392334,7.710000038146973,24.15999984741211,10.199999809265137,25.6299991607666,29.65999984741211,34.93000030517578,41.349998474121094,47.130001068115234,-25.579999923706055,27.110000610351562,21.09000015258789,4.771999835968018,0.3896999955177307,26.020000457763672,-18.350000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,21.564296,0,2025-05-31 12:10:20.818136,
1775,40.5,5.336999893188477,25.940000534057617,19.559999465942383,26.489999771118164,37.86000061035156,40.9900016784668,39.7599983215332,12.8100004196167,-27.040000915527344,34.16999816894531,25.110000610351562,4.169000148773193,9.604000091552734,32.279998779296875,-4.5329999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,21.564296,0,2025-05-31 12:10:20.818136,
1776,40.38999938964844,2.946000099182129,32.33000183105469,24.969999313354492,29.8799991607666,34.779998779296875,38.790000915527344,26.0,6.428999900817871,-10.65999984741211,19.75,4.320000171661377,-6.771999835968018,4.377999782562256,9.253000259399414,-5.066999912261963,0,0,0,0,0,0,0,0,0,0,0,0,0,21.564296,0,2025-05-31 12:10:20.818136,
1777,20.5,5.881999969482422,46.439998626708984,25.219999313354492,24.389999389648438,33.459999084472656,37.7400016784668,19.860000610351562,36.04999923706055,21.260000228881836,-16.799999237060547,-16.219999313354492,-7.236000061035156,-4.7779998779296875,-23.510000228881836,-23.299999237060547,0,0,0,0,0,0,0,0,0,0,0,0,0,21.65813,0,2025-05-31 12:10:20.911970,
1778,12.710000038146973,19.350000381469727,45.040000915527344,35.349998474121094,16.989999771118164,44.90999984741211,48.2599983215332,46.15999984741211,32.040000915527344,34.5,-19.56999969482422,-4.238999843597412,5.806000232696533,0.19300000369548798,-31.229999542236328,-31.860000610351562,0,0,0,0,0,0,0,0,0,0,0,0,0,21.65813,0,2025-05-31 12:10:20.911970,
1779,23.020000457763672,33.220001220703125,28.6299991607666,36.47999954223633,14.079999923706055,49.959999084472656,54.619998931884766,67.37999725341797,14.59000015258789,38.5099983215332,8.817999839782715,19.8700008392334,19.56999969482422,17.270000457763672,-9.50100040435791,-18.760000228881836,0,0,0,0,0,0,0,0,0,0,0,0,0,21.65813,0,2025-05-31 12:10:20.911970,
1780,37.91999816894531,48.529998779296875,31.40999984741211,30.0,17.8799991607666,55.83000183105469,62.65999984741211,52.65999984741211,11.9399995803833,43.4900016784668,14.720000267028809,24.18000030517578,23.920000076293945,21.530000686645508,5.921000003814697,-14.890000343322754,0,0,0,0,0,0,0,0,0,0,0,0,0,21.65813,0,2025-05-31 12:10:20.911970,
1781,44.5,60.90999984741211,35.5099983215332,37.900001525878906,13.619999885559082,66.13999938964844,73.9800033569336,40.63999938964844,15.6899995803833,24.459999084472656,1.899999976158142,14.119999885559082,17.760000228881836,13.399999618530273,-9.081000328063965,-33.41999816894531,0,0,0,0,0,0,0,0,0,0,0,0,0,21.65813,0,2025-05-31 12:10:20.911970,
1782,37.060001373291016,54.70000076293945,19.020000457763672,36.41999816894531,2.13100004196167,63.20000076293945,72.04000091552734,44.41999816894531,25.440000534057617,14.119999885559082,-3.135999917984009,12.109999656677246,9.53600025177002,1.50600004196167,-30.3799991607666,-47.939998626708984,0,0,0,0,0,0,0,0,0,0,0,0,0,21.700486,0,2025-05-31 12:10:20.954326,
1783,32.61000061035156,45.84000015258789,19.860000610351562,21.780000686645508,13.050000190734863,56.34000015258789,66.44999694824219,40.2599983215332,20.989999771118164,22.290000915527344,-10.210000038146973,17.200000762939453,5.741000175476074,-18.690000534057617,-27.559999465942383,-49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,21.700486,0,2025-05-31 12:10:20.954326,
1784,34.83000183105469,45.47999954223633,26.489999771118164,18.690000534057617,10.829999923706055,55.2599983215332,66.19999694824219,32.95000076293945,-3.0989999771118164,-2.9189999103546143,-12.850000381469727,19.149999618530273,12.149999618530273,-24.459999084472656,-7.879000186920166,-48.220001220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,21.700486,0,2025-05-31 12:10:20.954326,
1785,38.61000061035156,49.709999084472656,9.756999969482422,16.65999984741211,-17.299999237060547,58.54999923706055,70.04000091552734,32.369998931884766,-13.970000267028809,-17.209999084472656,2.183000087738037,24.200000762939453,28.020000457763672,-6.072000026702881,6.934999942779541,-44.66999816894531,0,0,0,0,0,0,0,0,0,0,0,0,0,21.700486,0,2025-05-31 12:10:20.954326,
1786,50.25,64.5199966430664,5.8420000076293945,5.318999767303467,-2.171999931335449,64.08000183105469,74.94000244140625,35.959999084472656,-8.052000045776367,17.18000030517578,5.466000080108643,28.489999771118164,35.599998474121094,6.989999771118164,8.513999938964844,-39.40999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,21.700486,0,2025-05-31 12:10:20.954326,
1787,51.91999816894531,68.68000030517578,12.6899995803833,-2.128000020980835,20.520000457763672,60.04999923706055,70.30000305175781,42.5099983215332,2.9189999103546143,31.1299991607666,0.13830000162124634,29.0,33.959999084472656,13.8100004196167,4.35099983215332,-30.739999771118164,0,0,0,0,0,0,0,0,0,0,0,0,0,21.750048,0,2025-05-31 12:10:21.003888,
1788,39.4900016784668,54.689998626708984,8.765000343322754,5.9629998207092285,1.934999942779541,55.61000061035156,67.55999755859375,44.38999938964844,16.459999084472656,24.68000030517578,12.6899995803833,34.88999938964844,36.029998779296875,22.43000030517578,7.080999851226807,-18.31999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,21.750048,0,2025-05-31 12:10:21.003888,
1789,36.790000915527344,51.65999984741211,19.969999313354492,20.790000915527344,9.385000228881836,57.400001525878906,68.75,42.61000061035156,7.105999946594238,33.95000076293945,11.699999809265137,33.310001373291016,33.310001373291016,23.68000030517578,11.670000076293945,-11.399999618530273,0,0,0,0,0,0,0,0,0,0,0,0,0,21.750048,0,2025-05-31 12:10:21.003888,
1790,39.36000061035156,47.130001068115234,30.229999542236328,19.489999771118164,26.5,43.65999984741211,51.79999923706055,44.34000015258789,-22.049999237060547,23.40999984741211,0.004100000020116568,22.110000610351562,20.549999237060547,24.979999542236328,8.069000244140625,-11.859999656677246,0,0,0,0,0,0,0,0,0,0,0,0,0,21.750048,0,2025-05-31 12:10:21.003888,
1791,31.739999771118164,19.639999389648438,6.922999858856201,2.4539999961853027,3.9040000438690186,18.65999984741211,27.030000686645508,33.66999816894531,-20.0,-3.4070000648498535,9.142999649047852,12.489999771118164,-0.9296000003814697,13.600000381469727,1.9479999542236328,-26.979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,21.750048,0,2025-05-31 12:10:21.003888,
1792,6.953000068664551,-9.685999870300293,-14.260000228881836,-11.300000190734863,1.187999963760376,5.293000221252441,13.670000076293945,16.950000762939453,19.6200008392334,-6.193999767303467,7.479000091552734,-2.0169999599456787,-28.639999389648438,-22.110000610351562,-5.997000217437744,-65.4800033569336,0,0,0,0,0,0,0,0,0,0,0,0,0,21.793597,0,2025-05-31 12:10:21.047437,
1793,-8.918000221252441,-17.360000610351562,1.8209999799728394,-5.794000148773193,22.850000381469727,12.100000381469727,19.030000686645508,29.739999771118164,50.93000030517578,-5.026000022888184,11.520000457763672,2.9769999980926514,-33.90999984741211,-38.27000045776367,-15.989999771118164,-97.86000061035156,0,0,0,0,0,0,0,0,0,0,0,0,0,21.793597,0,2025-05-31 12:10:21.047437,
1794,25.8799991607666,2.2139999866485596,30.549999237060547,18.280000686645508,29.579999923706055,35.939998626708984,44.29999923706055,52.220001220703125,53.27000045776367,-16.610000610351562,55.7400016784668,37.93000030517578,-8.90999984741211,-20.229999542236328,-12.789999961853027,-93.91000366210938,0,0,0,0,0,0,0,0,0,0,0,0,0,21.793597,0,2025-05-31 12:10:21.047437,
1795,66.7699966430664,26.75,46.349998474121094,34.20000076293945,50.95000076293945,56.68000030517578,64.44999694824219,56.900001525878906,48.459999084472656,2.562999963760376,77.38999938964844,56.75,14.899999618530273,-1.3259999752044678,10.449999809265137,-64.1500015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,21.793597,0,2025-05-31 12:10:21.047437,
1796,69.18000030517578,38.290000915527344,61.459999084472656,41.66999816894531,73.26000213623047,70.55000305175781,75.0,70.56999969482422,60.279998779296875,47.84000015258789,71.80999755859375,61.91999816894531,29.56999969482422,13.180000305175781,44.20000076293945,-25.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,21.793597,0,2025-05-31 12:10:21.047437,
1797,74.97000122070312,52.029998779296875,65.02999877929688,58.36000061035156,57.58000183105469,85.51000213623047,88.2699966430664,85.83000183105469,86.36000061035156,48.13999938964844,96.27999877929688,79.66999816894531,39.66999816894531,24.760000228881836,75.26000213623047,7.622000217437744,0,0,0,0,0,0,0,0,0,0,0,0,0,21.841754,0,2025-05-31 12:10:21.095594,
1798,83.94999694824219,60.90999984741211,40.720001220703125,62.119998931884766,51.0,85.36000061035156,87.05999755859375,81.20999908447266,104.4000015258789,22.549999237060547,119.69999694824219,88.83000183105469,41.65999984741211,31.049999237060547,94.48999786376953,19.889999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,21.841754,0,2025-05-31 12:10:21.095594,
1799,76.91000366210938,53.25,31.1200008392334,43.79999923706055,70.97000122070312,71.55000305175781,73.87000274658203,75.91000366210938,85.68000030517578,33.40999984741211,109.5999984741211,80.72000122070312,40.150001525878906,39.77000045776367,101.0,17.84000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,21.841754,0,2025-05-31 12:10:21.095594,
1800,67.58999633789062,43.459999084472656,29.520000457763672,16.969999313354492,49.18000030517578,51.529998779296875,54.2400016784668,55.13999938964844,31.290000915527344,36.97999954223633,70.37999725341797,49.5,22.06999969482422,29.600000381469727,82.12000274658203,2.250999927520752,0,0,0,0,0,0,0,0,0,0,0,0,0,21.841754,0,2025-05-31 12:10:21.095594,
1801,25.959999084472656,15.880000114440918,-20.860000610351562,-23.5,-19.06999969482422,7.013999938964844,8.253999710083008,7.958000183105469,-15.430000305175781,3.0920000076293945,1.7569999694824219,-8.227999687194824,-19.18000030517578,-13.5,23.579999923706055,-35.34000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,21.841754,0,2025-05-31 12:10:21.095594,
1802,-36.59000015258789,-28.479999542236328,-70.83000183105469,-57.4900016784668,-64.4000015258789,-41.369998931884766,-39.06999969482422,-21.469999313354492,-40.79999923706055,-7.841000080108643,-45.27000045776367,-45.630001068115234,-42.7400016784668,-43.2400016784668,-41.130001068115234,-75.72000122070312,0,0,0,0,0,0,0,0,0,0,0,0,0,21.887197,0,2025-05-31 12:10:21.141037,
